scene_id,scene_id,tile_lat,tile_lon,source_csv
S2B_MSIL2A_20180806T062629_R077_T40QGL_20201010T220237,S2B_MSIL2A_20180806T062629_R077_T40QGL_20201010T220237,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20180806T062629_R077_T40QGL_20201010T220237,S2B_MSIL2A_20180806T062629_R077_T40QGL_20201010T220237,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20180811T062631_R077_T40QGL_20201011T000840,S2A_MSIL2A_20180811T062631_R077_T40QGL_20201011T000840,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20180811T062631_R077_T40QGL_20201011T000840,S2A_MSIL2A_20180811T062631_R077_T40QGL_20201011T000840,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20180821T062631_R077_T40QGL_20201011T044753,S2A_MSIL2A_20180821T062631_R077_T40QGL_20201011T044753,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20180821T062631_R077_T40QGL_20201011T044753,S2A_MSIL2A_20180821T062631_R077_T40QGL_20201011T044753,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20180831T062631_R077_T40QGL_20201103T173702,S2A_MSIL2A_20180831T062631_R077_T40QGL_20201103T173702,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20180831T062631_R077_T40QGL_20201103T173702,S2A_MSIL2A_20180831T062631_R077_T40QGL_20201103T173702,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20180905T062619_R077_T40QGL_20201011T085713,S2B_MSIL2A_20180905T062619_R077_T40QGL_20201011T085713,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20180905T062619_R077_T40QGL_20201011T085713,S2B_MSIL2A_20180905T062619_R077_T40QGL_20201011T085713,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20180915T062619_R077_T40QGL_20201009T012730,S2B_MSIL2A_20180915T062619_R077_T40QGL_20201009T012730,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20180915T062619_R077_T40QGL_20201009T012730,S2B_MSIL2A_20180915T062619_R077_T40QGL_20201009T012730,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20180930T062641_R077_T40QGL_20201009T062820,S2A_MSIL2A_20180930T062641_R077_T40QGL_20201009T062820,2.3342290240858468,51.88488815179957,
