trajectory_id,lon,lat,timestamp
11391,59.443337999100606,22.6197852463462,1638253939024
11391,59.442739768891954,22.622000975865845,1638340339024
11391,59.44247619047928,22.61980781036468,1638426739024
11391,59.44189967290612,22.630715783733407,1638513139024
11391,59.44058141576778,22.630483928568186,1638513151024
11391,59.44234532338152,22.63666350956831,1638599551024
11391,59.44139446563406,22.63418894717314,1638685951024
11391,59.44187626550854,22.636783955820693,1638772351024
11391,59.44345023763614,22.644504946643778,1638858751024
11391,59.44496106028291,22.640906111507643,1638945151024
11391,59.44763488498302,22.631301469148106,1639031551024
11391,59.44695391010754,22.635541011442605,1639117951024
11391,59.451619382559244,22.63321861959349,1639204351024
11391,59.450362025510174,22.636367200043303,1639290751024
11392,59.452972999999986,22.622075,1638081139024
11392,59.4454536345267,22.62354619839991,1638167539024
11392,59.4465250462689,22.6186958652151,1638253939024
11392,59.451931006232854,22.623062864285608,1638340339024
11392,59.45932438509749,22.61968889741242,1638426739024
11392,59.45974192686029,22.62559482247925,1638513139024
11392,59.4726391265244,22.6084659448949,1638513151024
11392,59.47622185822809,22.614868893191556,1638599551024
11392,59.472294997296444,22.61692185522733,1638685951024
11392,59.47835473756152,22.619331768443978,1638772351024
11392,59.48169124785608,22.610327831597434,1638858751024
11392,59.48109526740794,22.614045363894753,1638945151024
11392,59.48154657631011,22.619399795785075,1639031551024
11392,59.48292109671118,22.608585209474672,1639117951024
11392,59.48401323753325,22.602124805694782,1639204351024
11392,59.48645497768837,22.597804649487564,1639290751024
11393,59.452972999999986,22.622075,1638081139024
11393,59.444502718093474,22.61878379934618,1638167539024
11393,59.44241837725076,22.620643588982,1638253939024
11393,59.43843370284384,22.619263984935024,1638340339024
11393,59.437736229632264,22.617105631906462,1638426739024
11393,59.442377835152286,22.623475053408683,1638513139024
11393,59.4406258040523,22.622642234645213,1638513151024
11393,59.450845339896176,22.632523410920186,1638599551024
11393,59.43760971749745,22.632930571888433,1638685951024
11393,59.436881905665416,22.629986370522168,1638772351024
11393,59.42887452435309,22.627941056270863,1638858751024
11393,59.428558140129155,22.627452490811876,1638945151024
11393,59.422458408126914,22.623440455588785,1639031551024
11393,59.41572663241274,22.63087120041202,1639117951024
11393,59.412569906849086,22.628792437037895,1639204351024
11393,59.414966206105845,22.622402308483192,1639290751024
11394,59.452972999999986,22.622075,1638081139024
11394,59.440756910529615,22.611703397389107,1638167539024
11394,59.44134137325241,22.62531784238759,1638253939024
11394,59.430377694266866,22.620472669791845,1638340339024
11394,59.42315299640572,22.621127209308206,1638426739024
11394,59.423423564735344,22.624095741090095,1638513139024
11394,59.40437068443569,22.62416844884626,1638513151024
11394,59.398809420070336,22.615719596790797,1638599551024
11394,59.39754254125421,22.607628168560737,1638685951024
11394,59.39642677238021,22.605470175805486,1638772351024
11394,59.40013625423268,22.612489398273738,1638858751024
11394,59.3982580501891,22.608459923214127,1638945151024
11394,59.40741512377008,22.608192787950586,1639031551024
11394,59.40929049919913,22.610648999220874,1639117951024
11394,59.40450853300382,22.61466438697831,1639204351024
11394,59.408664891861264,22.615998010240943,1639290751024
11395,59.452972999999986,22.622075,1638081139024
11395,59.44962515341243,22.61902332817517,1638167539024
11395,59.44240376873162,22.622596451546183,1638253939024
11395,59.44363541446583,22.63980070514525,1638340339024
11395,59.4488755096765,22.649815006454908,1638426739024
11395,59.44563937668508,22.65049402961576,1638513139024
11395,59.44565574548591,22.651291280370103,1638513151024
11395,59.458545837027344,22.654358324653707,1638599551024
11395,59.458148472524584,22.651715108283366,1638685951024
11395,59.46288649801522,22.643992253884917,1638772351024
11395,59.46051693014044,22.6404697592398,1638858751024
11395,59.45408008915254,22.651728037384302,1638945151024
11395,59.46696030038473,22.6614286166507,1639031551024
11395,59.4629357721509,22.659724554167425,1639117951024
11395,59.46597382978828,22.655855914094875,1639204351024
11395,59.473511379351805,22.650915133850756,1639290751024
11396,59.452972999999986,22.622075,1638081139024
11396,59.4451291502113,22.621315597711778,1638167539024
11396,59.456542883352796,22.619661366140697,1638253939024
11396,59.44608510324338,22.625392612645552,1638340339024
